Year,Region,Species,Latitude,Latitude_std_err,Longitude,Longitude_std_err,Depth,Depth_std_err
2006,Northeast US Spring,Leucoraja ocellata,41.2303636607735,0.365494505333594,-68.8896020901648,0.670549175202927,145.737782955204,17.211283305805
2007,Northeast US Spring,Leucoraja ocellata,40.3931481435359,0.136803864179771,-68.7087231586082,0.45628049084277,192.478100397919,25.0165636657334
2008,Northeast US Spring,Leucoraja ocellata,40.3992356474808,0.540514852663864,-70.4380138885435,0.962283235653339,117.741857367791,26.9158214247658
2009,Northeast US Spring,Leucoraja ocellata,41.2773405729084,0.189034283196012,-68.0941951807004,0.491652005652846,92.5392097388504,9.76381232310516
2010,Northeast US Spring,Leucoraja ocellata,40.3603569379848,0.269536736670381,-70.8783605827444,0.489579326444007,108.501448952589,16.530529166894
2011,Northeast US Spring,Leucoraja ocellata,40.6566519198957,0.235393678005607,-70.0330945101613,0.57494411354504,88.7960193277607,8.90737841843924
2012,Northeast US Spring,Leucoraja ocellata,40.9135505105309,0.211084829273835,-68.910089493004,0.491362117549672,86.8354908808909,7.05534771192854
2013,Northeast US Spring,Leucoraja ocellata,40.4464576712196,0.306922857131278,-71.2334619975503,0.653685786393575,93.0780196729332,16.4842674119977
2014,Northeast US Spring,Leucoraja ocellata,40.4972747227808,0.228289681766419,-71.4176942953305,0.422682620518043,66.7225462670047,9.05709647537532
2015,Northeast US Spring,Leucoraja ocellata,40.612547109141,0.245053494780459,-70.2842689974709,0.488809120550992,102.575371656055,11.5135820384468
1968,Northeast US Spring,Limanda ferruginea,40.2686682169436,0.204768489577766,-71.7429258611708,0.499846706753023,53.6431654595231,4.3992940987362
1969,Northeast US Spring,Limanda ferruginea,40.3141094476958,0.219145157796678,-71.2654919970951,0.609459925200175,59.4826507044452,5.50697165975833
1970,Northeast US Spring,Limanda ferruginea,40.3587424205199,0.149252417264235,-71.3258786924673,0.418248995183988,60.7345626283406,3.94107220120907
1971,Northeast US Spring,Limanda ferruginea,40.3784284377513,0.177529341027723,-71.0620095712216,0.483835352944391,62.5335583594948,5.39314509663798
1972,Northeast US Spring,Limanda ferruginea,40.3914668241033,0.222434394631357,-71.1717044127672,0.540771113218487,61.3149688475234,4.53832161405729
1973,Northeast US Spring,Limanda ferruginea,40.3716866929954,0.193805156781127,-71.2135172877052,0.538673995204544,60.5461241267538,4.26491344822115
1974,Northeast US Spring,Limanda ferruginea,40.6687518350485,0.19257395759768,-70.3742758201712,0.628098359308394,57.4522246515953,4.5095967343648
1975,Northeast US Spring,Limanda ferruginea,40.8984770004273,0.201864135811974,-69.4624224779944,0.613590614616635,74.0630050886816,9.00046807418337
1976,Northeast US Spring,Limanda ferruginea,41.0808618793376,0.174173554356585,-69.0429218973851,0.506620314913914,70.1787772106752,5.31196464053443
1977,Northeast US Spring,Limanda ferruginea,40.7716538517297,0.177999032416864,-70.1740585649769,0.598116457982487,65.0432162887232,4.87174551520355
1978,Northeast US Spring,Limanda ferruginea,40.5587325582912,0.146800361622381,-71.197356836168,0.499984775508452,61.0031627472504,4.68163720112048
1979,Northeast US Spring,Limanda ferruginea,41.0281619627027,0.15654566599484,-69.201331400768,0.577525386443528,64.6082491650587,5.09757817676397
1980,Northeast US Spring,Limanda ferruginea,40.9503954316459,0.190645236323809,-69.442277453014,0.60713324730289,78.7914716413464,8.56421453415032
1981,Northeast US Spring,Limanda ferruginea,40.9327284834028,0.231739917507693,-70.0503731851094,0.607472280691565,75.7981818629655,9.55861952061891
1982,Northeast US Spring,Limanda ferruginea,40.3600451792647,0.221535075969674,-71.3209281978436,0.528542494991304,63.1911563380077,5.21447416055104
1983,Northeast US Spring,Limanda ferruginea,40.6340549557714,0.238758642527703,-71.1114648408179,0.415299771503619,68.926390970868,6.29819562832107
1984,Northeast US Spring,Limanda ferruginea,41.1112378823514,0.254051424100191,-68.805652728574,0.79468368192806,75.2256406330489,7.76018724870599
1985,Northeast US Spring,Limanda ferruginea,40.630750348871,0.347930235917612,-70.7488932062164,0.646720548475199,69.0471035373247,9.79616948637861
1986,Northeast US Spring,Limanda ferruginea,40.6332578000108,0.201380135508024,-70.8984182584431,0.520141926155953,61.7071409632,4.79249527566157
1987,Northeast US Spring,Limanda ferruginea,41.004161164796,0.368114332252749,-70.857573466015,0.541066005851512,71.6056521976078,8.83174456024417
1988,Northeast US Spring,Limanda ferruginea,41.0636945175801,0.240360216430025,-69.2901987635283,0.479889270358246,73.7976347418624,7.17591140567179
1989,Northeast US Spring,Limanda ferruginea,40.6844348137241,0.256279049689998,-70.7296708688577,0.702062405262529,61.8455881605661,4.99177248785106
1990,Northeast US Spring,Limanda ferruginea,40.5775023067536,0.211249481023318,-70.9717646341148,0.433196722786145,68.9368175422894,6.12751823787566
1991,Northeast US Spring,Limanda ferruginea,41.0223719806329,0.273317026912563,-70.4429478459478,0.560701866925921,66.3950409938827,8.9300963475024
1992,Northeast US Spring,Limanda ferruginea,41.348012174836,0.235489028100179,-69.0548479741589,0.594431238198211,72.1321614600368,8.69371716185422
1993,Northeast US Spring,Limanda ferruginea,41.6423358576716,0.345476006065289,-69.6163140971791,0.687254226469061,77.1995072939788,14.4489812598048
1994,Northeast US Spring,Limanda ferruginea,41.973057460157,0.388188790082791,-68.7934704307928,0.553866513511198,103.662570371025,12.8027022886411
1995,Northeast US Spring,Limanda ferruginea,41.538446265079,0.334768581158308,-69.576166106636,0.577470908629872,97.9785133426005,12.9973852020881
1996,Northeast US Spring,Limanda ferruginea,41.5740643988335,0.219568688751054,-67.5249373151362,0.622304146873135,78.4633554157646,6.75879175781242
1997,Northeast US Spring,Limanda ferruginea,41.2864356328328,0.350132763545794,-70.369879010774,0.561754274899335,74.7606857011364,10.9786651695065
1998,Northeast US Spring,Limanda ferruginea,41.0590046031586,0.313915089986163,-70.3592955846275,0.587273444171903,68.886993659449,8.04418714308047
1999,Northeast US Spring,Limanda ferruginea,41.4631878223554,0.376820464921851,-69.2876661334075,0.607233819327611,78.2069553789666,7.98225469344885
2000,Northeast US Spring,Limanda ferruginea,42.3301518839811,0.215564807604004,-69.9207781675203,0.266671103454249,87.1010302800798,12.1609938032672
2001,Northeast US Spring,Limanda ferruginea,41.5463924520638,0.244636523176561,-67.1399985615016,0.586888647362572,84.293066703513,8.57305553966054
2002,Northeast US Spring,Limanda ferruginea,41.5368336431024,0.500212093625083,-69.9951532907995,0.357847681175555,88.2154716220407,9.54758641078045
2003,Northeast US Spring,Limanda ferruginea,42.3516789400958,0.448600995636987,-68.6904942501774,0.771057200937476,123.745313406192,17.5755810173222
2004,Northeast US Spring,Limanda ferruginea,41.3443419240354,0.430216681172346,-69.2975763053932,1.1029224904228,57.2210570710347,15.9388782052265
2005,Northeast US Spring,Limanda ferruginea,41.389083620716,0.492456034203042,-67.9243799465633,0.950293910527347,54.2038243035175,31.107453372034
2006,Northeast US Spring,Limanda ferruginea,41.0486967454031,0.415604769563784,-70.915379539934,0.499104729832836,81.6755650090517,13.0409377085724
2007,Northeast US Spring,Limanda ferruginea,41.5158878375913,0.378023501960565,-69.1828335540957,0.426295922567186,100.696448023217,10.7207593900975
2008,Northeast US Spring,Limanda ferruginea,41.5414513094758,0.345555597223856,-66.988740378647,1.04866557397451,126.065091476043,14.51913952517
2009,Northeast US Spring,Limanda ferruginea,41.3623640494985,0.261345533104215,-69.4873776997068,0.562190630381614,77.2894987742848,9.42532416889723
2010,Northeast US Spring,Limanda ferruginea,41.1274903001515,0.23509387654633,-68.3849645208209,0.358462719593457,90.6571119880503,11.8769900274763
2011,Northeast US Spring,Limanda ferruginea,41.2245075278771,0.327724383444112,-70.3678963761926,0.420799752056218,89.2806749011028,9.68700874281415
2012,Northeast US Spring,Limanda ferruginea,41.2785837682105,0.285324380685167,-68.4919539330897,0.481964933608308,70.1973595548216,6.74036123926019
2013,Northeast US Spring,Limanda ferruginea,42.1727701344402,0.408473871329015,-70.1183437221084,0.61054376480979,73.8224978253738,9.11111141470676
2014,Northeast US Spring,Limanda ferruginea,40.7395875821471,0.350780043159171,-71.1212732711447,0.54315282825649,73.5060872941842,5.82251169512632
2015,Northeast US Spring,Limanda ferruginea,42.6735657032712,0.323104663079985,-69.5988532510419,0.434098109732958,137.175019370011,15.1114559192052
1968,Northeast US Spring,Loligo pealeii,39.5509559583255,0.151542648660986,-71.9216481080859,0.38605921724527,164.185890105602,17.6369041542819
1969,Northeast US Spring,Loligo pealeii,40.173050795545,0.141450042335544,-70.0012177431995,0.459627311955593,132.506672236229,10.6075145427898
1970,Northeast US Spring,Loligo pealeii,39.8489125522895,0.260651605446855,-70.7966688987943,0.633822536500875,119.405248234968,6.98018784813017
1971,Northeast US Spring,Loligo pealeii,39.8553036595329,0.205269707725767,-71.5509293495625,0.399735656857948,100.827098085379,9.8461671597646
1972,Northeast US Spring,Loligo pealeii,38.8275277032367,0.259477949345622,-72.9454436186947,0.544584168145202,90.0178150227031,12.9467275577564
1973,Northeast US Spring,Loligo pealeii,39.4807359620531,0.238758558283794,-71.864002362713,0.442581466577586,98.7326353014819,8.34728651946392
1974,Northeast US Spring,Loligo pealeii,38.8364148135538,0.26776241724012,-72.933678495972,0.413011691277033,85.0932556039154,6.96449837272784
1975,Northeast US Spring,Loligo pealeii,39.136151949255,0.308018339345099,-72.1325420427344,0.550777883379349,99.8822787473853,8.78959417574926
1976,Northeast US Spring,Loligo pealeii,39.737435328163,0.191931889736728,-71.5728549885798,0.340797332254917,95.4170392168501,7.12517441412038
1977,Northeast US Spring,Loligo pealeii,40.9096284315252,0.275367655159266,-69.4611464245249,0.363643202615454,117.350275099735,12.8735789014643
1978,Northeast US Spring,Loligo pealeii,39.5310266576452,0.334886635121585,-72.108133079008,0.872680161268699,139.833714329679,24.2900867758165
1979,Northeast US Spring,Loligo pealeii,40.0766571678947,0.240312919290345,-69.9561208235639,0.510336418537291,136.152433733777,12.7446744931367
1980,Northeast US Spring,Loligo pealeii,39.7169480683795,0.214047262926639,-71.1312294981169,0.481349068723016,118.404816090785,8.89897356658914
1981,Northeast US Spring,Loligo pealeii,40.1078980383755,0.21120957496828,-70.5126735614831,0.556202955497848,98.9832726916588,9.9659533966787
1982,Northeast US Spring,Loligo pealeii,39.9738515216542,0.29292003331153,-70.9920880553203,0.598167217041113,107.381260145444,10.1072912495156
1983,Northeast US Spring,Loligo pealeii,39.9768285931641,0.123297131824046,-70.3375626693908,0.436521691976188,131.139056291248,9.40488929987456
1984,Northeast US Spring,Loligo pealeii,39.9853941572165,0.148429109632793,-70.5202147616979,0.476448908067002,132.369286426749,7.22489331418662
1985,Northeast US Spring,Loligo pealeii,39.3541878093289,0.308180691548781,-72.0329262526594,0.587894714677804,125.722471199422,12.4101594809832
1986,Northeast US Spring,Loligo pealeii,39.820931710685,0.30955818946603,-71.0261993807475,0.54505603916458,111.90482473009,12.1842851045725
1987,Northeast US Spring,Loligo pealeii,40.0328838798847,0.142922776650572,-71.0660538554534,0.428177444529957,102.087748739042,10.9776872557292
1988,Northeast US Spring,Loligo pealeii,39.4541493835028,0.305127592304902,-72.0149206682562,0.491189633145876,97.5364475676969,9.56396051328053
1989,Northeast US Spring,Loligo pealeii,39.7977584750866,0.234762621060508,-70.8097067600465,0.581709797674099,148.320461154153,13.8943850395321
1990,Northeast US Spring,Loligo pealeii,39.6023063180658,0.254247467276588,-71.4496137244096,0.542027225734468,132.612822206263,12.6990909816019
1991,Northeast US Spring,Loligo pealeii,39.9400306210695,0.0885759237526246,-71.4880009276683,0.252277024705529,165.517913337368,23.5747980223246
1992,Northeast US Spring,Loligo pealeii,39.806037708781,0.220340767441359,-70.6873919796435,0.519502250972199,139.313897680625,11.0995617553977
1993,Northeast US Spring,Loligo pealeii,39.4794930071369,0.378807219252806,-71.3919585470599,0.787539888938842,131.987171604459,13.6717289663932
1994,Northeast US Spring,Loligo pealeii,40.225016396158,0.235423150098325,-70.7341901935682,0.643939064085089,105.201708775912,16.4825758344413
1995,Northeast US Spring,Loligo pealeii,40.0082251249422,0.304156208832418,-69.7442379936528,0.900107715258989,137.569818984144,12.4672581313713
1996,Northeast US Spring,Loligo pealeii,41.6140648378997,0.589145586513792,-68.6001856274528,0.880582756696785,180.383699075792,18.2426675076875
1997,Northeast US Spring,Loligo pealeii,39.1601617620388,0.348112359856537,-72.5115023050543,0.625723485162047,118.20279787482,9.95675631837381
1998,Northeast US Spring,Loligo pealeii,39.8870543191878,0.161390324477379,-71.5378232957082,0.334372596453697,137.636792372399,11.8287031084289
1999,Northeast US Spring,Loligo pealeii,39.4807109495198,0.562949914067687,-72.4024376090967,0.931859169237015,124.016875659635,25.0260369778465
2000,Northeast US Spring,Loligo pealeii,40.586446026428,0.352939932996041,-70.0698498199585,0.528892600901202,151.025875647164,13.3592720710639
2001,Northeast US Spring,Loligo pealeii,39.0146596137788,0.318606018819439,-72.2126641849072,0.704639826741065,105.425937776014,12.0057218314758
2002,Northeast US Spring,Loligo pealeii,39.0883462574277,0.300413717784734,-72.8562568684375,0.431149940123857,93.9647359876431,10.5994082698639
2003,Northeast US Spring,Loligo pealeii,39.6985880154053,0.383509036475248,-71.08057181901,1.00206146375037,114.632494411992,19.258975838303
2004,Northeast US Spring,Loligo pealeii,39.8419356615264,0.47238588263738,-70.4548850804971,0.941596896190689,156.784343240489,26.5447912976372
2005,Northeast US Spring,Loligo pealeii,39.01886053224,0.413508484832382,-72.0957595360267,0.829828417077899,130.022800713881,23.1818960936902
2006,Northeast US Spring,Loligo pealeii,39.3328856002106,0.330845198564215,-72.5511322892834,0.389858514473568,139.25491570527,24.1597445505785
2007,Northeast US Spring,Loligo pealeii,39.9990517890328,0.144880279802715,-70.7555814439698,0.527818351272795,113.792189208954,9.47353300817916
2008,Northeast US Spring,Loligo pealeii,38.2220178329857,0.379372159610897,-73.6551843645299,0.456272901604833,99.0493096672189,14.361624372574
2009,Northeast US Spring,Loligo pealeii,39.8432548455882,0.149671213525514,-70.946697897443,0.502823404934377,136.807336645143,9.62642201148718
2010,Northeast US Spring,Loligo pealeii,39.2378819989429,0.359316254199481,-71.2137110235381,0.778353229622409,128.398087119672,13.2540348525811
2011,Northeast US Spring,Loligo pealeii,40.9145406963898,0.39934978125892,-69.3624606747232,0.678689607318416,187.348662458414,16.0800762023309
2012,Northeast US Spring,Loligo pealeii,38.580348021998,0.251332612428006,-73.2518045672221,0.350182319869807,113.424393722336,8.94419772951526
2013,Northeast US Spring,Loligo pealeii,40.8722003732813,0.264661399722512,-69.9212841816872,0.395558633426781,154.078195586447,9.09691552930419
2014,Northeast US Spring,Loligo pealeii,39.9966720157832,0.21820817434805,-70.7741108652978,0.469451094114154,129.364835265264,8.20446858249662
2015,Northeast US Spring,Loligo pealeii,39.2099845019314,0.467436123378631,-71.8387931162435,0.666977511490362,142.491693339094,10.2897069214764
1968,Northeast US Spring,Lophius americanus,41.1911200526197,0.59880167812642,-70.476562267318,0.681728000590287,132.538380949601,16.7471896120283
1969,Northeast US Spring,Lophius americanus,42.0845420059046,0.363358301588766,-68.4669725893719,0.500599461177295,176.58009520064,16.4141302310093
1970,Northeast US Spring,Lophius americanus,41.6407204220376,0.281322580117725,-69.3337071847637,0.486962341633433,154.723427645051,18.0135103479782
1971,Northeast US Spring,Lophius americanus,41.2810779610375,0.382866508753279,-69.9184587992802,0.621749449992117,113.39659805387,19.4435474883446
1972,Northeast US Spring,Lophius americanus,41.6071106551178,0.338872017377096,-69.4819918565276,0.462885308814207,141.259240776464,12.8201088152419
1973,Northeast US Spring,Lophius americanus,41.4827145523317,0.271966220995784,-70.0543698637311,0.379077366443164,133.625700579281,12.2881878041358
1974,Northeast US Spring,Lophius americanus,40.9673513855477,0.290290754385593,-70.4730963606162,0.449772890846486,110.227257643985,11.7799958641991
1975,Northeast US Spring,Lophius americanus,41.659778127137,0.260097431376195,-69.2381225517127,0.367529002121275,121.968927480562,11.4328524113653
1976,Northeast US Spring,Lophius americanus,41.6542780345623,0.281192500735886,-69.4723596906416,0.396056165900634,146.235626284147,13.1545815862893
1977,Northeast US Spring,Lophius americanus,40.8741345068442,0.338565137723925,-70.3501999651833,0.479719106565455,116.993023968591,12.2874298823602
1978,Northeast US Spring,Lophius americanus,41.560827599811,0.281233363186079,-69.9989280978198,0.439389307952893,134.435821710025,14.564759325737
1979,Northeast US Spring,Lophius americanus,41.7664452305809,0.291022713906865,-69.5887055510996,0.369491049534452,129.708541406247,13.5962770359096
1980,Northeast US Spring,Lophius americanus,41.6882913658716,0.280222230209765,-69.8017295470655,0.337790465395071,160.980343081535,12.8994802126498
1981,Northeast US Spring,Lophius americanus,41.325282727733,0.310614192209962,-69.6448472315431,0.472256701564428,130.543368371681,14.2096623960548
1982,Northeast US Spring,Lophius americanus,41.5431024493441,0.363352840242746,-69.8179417841535,0.4481946827917,139.320550836886,13.8974170816444
1983,Northeast US Spring,Lophius americanus,40.8463915866899,0.300810755194844,-70.4092169816909,0.47668101437403,97.6518792790494,12.7175043249958
1984,Northeast US Spring,Lophius americanus,40.907831620548,0.550813290457377,-70.760137177227,0.706640892171607,122.618136930985,18.2689146515245
1985,Northeast US Spring,Lophius americanus,41.6863053391995,0.404921701737639,-69.4813964695609,0.543484225678974,179.893116617263,16.6186234424613
1986,Northeast US Spring,Lophius americanus,41.4765884089713,0.418694178121031,-69.4386772416138,0.672805943082502,157.094544284648,19.7653046820139
1987,Northeast US Spring,Lophius americanus,42.3857215298622,0.311084142063045,-68.2282597625536,0.338195397752276,172.99148651437,18.8585030820735
1988,Northeast US Spring,Lophius americanus,42.0878771402213,0.311020073628223,-68.5926531523491,0.447060444581688,185.283005401028,14.9355533261026
1989,Northeast US Spring,Lophius americanus,42.486806440566,0.245083571736435,-67.9697338476857,0.286216695827415,199.876647640758,12.2398103444255
1990,Northeast US Spring,Lophius americanus,40.8304944451591,0.21116295962068,-70.5434287978493,0.427492620501704,111.129104339843,18.9476168982683
1991,Northeast US Spring,Lophius americanus,41.9903177589817,0.354193181874612,-69.6772455842311,0.558224935969913,164.009351180217,18.75752464819
1992,Northeast US Spring,Lophius americanus,41.0732545495967,0.926257487068831,-70.4594036353511,1.11590283468132,155.625076770434,30.3767656437541
1993,Northeast US Spring,Lophius americanus,41.946149233838,0.331780812842859,-69.1790614336899,0.439762402809632,179.508544758953,16.0396939239891
1994,Northeast US Spring,Lophius americanus,42.2918436681682,0.351942084174905,-67.9988344591837,0.411033598842932,162.621320115782,18.6042985011777
1995,Northeast US Spring,Lophius americanus,42.0790973064926,0.312082687908361,-68.4342032970875,0.487000177330683,176.125667758421,17.2093933941194
1996,Northeast US Spring,Lophius americanus,42.1857093880454,0.186300378988384,-68.8475338038659,0.377721970974074,194.189734214048,19.489151384254
1997,Northeast US Spring,Lophius americanus,42.0017602032783,0.531458734807995,-69.4159015991576,0.631473355365687,155.511683532935,21.2080963060702
1998,Northeast US Spring,Lophius americanus,42.2284907424999,0.334234341240201,-68.7506960621514,0.453274037957933,185.665776636712,13.9713529542814
1999,Northeast US Spring,Lophius americanus,42.2402248368375,0.223512530030061,-67.8119821861992,0.272371949930125,198.160411575996,22.7157158118703
2000,Northeast US Spring,Lophius americanus,42.3864232122143,0.300279444670374,-69.0562171146617,0.307556506290728,178.988093103788,16.6562440236493
2001,Northeast US Spring,Lophius americanus,42.6715787581279,0.237865646813063,-68.5758493618524,0.326365751651692,195.863551133367,9.92314561073467
2002,Northeast US Spring,Lophius americanus,42.2738363154785,0.324095783706628,-68.7356224978269,0.420802377685648,177.258941174952,17.1473197636092
2003,Northeast US Spring,Lophius americanus,41.2246590921435,0.402380058460273,-69.2486281288076,0.746395972876586,155.138202401,24.8902578307205
2004,Northeast US Spring,Lophius americanus,41.5537662304,0.532022401396886,-69.8650203577406,0.686935426779765,187.357042152198,25.5747203219678
2005,Northeast US Spring,Lophius americanus,42.2852981501524,0.37682934340429,-68.7566631620094,0.519546477482822,160.745874935413,16.5746303963323
2006,Northeast US Spring,Lophius americanus,40.7351161761091,0.416079847131666,-69.7194616176116,0.993642945287119,99.8999820925343,19.7437946188246
2007,Northeast US Spring,Lophius americanus,40.4774796123913,0.398318506102163,-69.518687571978,0.581903684037195,190.201260756934,17.3428232388749
2008,Northeast US Spring,Lophius americanus,41.4786487351915,0.540762546897145,-69.7944806151209,0.569795402197424,188.713455211534,20.7535621097718
2009,Northeast US Spring,Lophius americanus,41.7342896765655,0.277601174793544,-69.2803771941702,0.381635951047115,167.605443423459,16.1629243907546
2010,Northeast US Spring,Lophius americanus,40.3428124521385,0.414701377854427,-70.5603744646649,0.630016720866536,128.247463359012,18.389423363189
2011,Northeast US Spring,Lophius americanus,40.9472845421336,0.268478719695088,-70.0760209220005,0.419975778024144,130.166155024312,15.9260065542244
2012,Northeast US Spring,Lophius americanus,41.6297386078294,0.334209878531055,-69.6577640547904,0.467032670161298,166.618870465465,17.8308051195317
2013,Northeast US Spring,Lophius americanus,41.6417624765433,0.296857287042017,-68.9857303302139,0.407443496414423,191.803102403539,16.5785654335589
2014,Northeast US Spring,Lophius americanus,40.9868005439308,0.24767514051052,-69.8822367876412,0.473333989274666,135.514416707469,16.449246000885
2015,Northeast US Spring,Lophius americanus,42.1337768113929,0.295155263871507,-68.371474886434,0.353207717844351,193.116902034628,11.0971317577594
1968,Northeast US Spring,Malacoraja senta,42.2735572451156,0.236422016524274,-68.6169069049178,0.381344429378195,184.86944713242,17.2147143530511
1969,Northeast US Spring,Malacoraja senta,42.4039264941735,0.244328171790905,-68.4177857058481,0.262580777630306,184.012916177812,20.6678933597663
1970,Northeast US Spring,Malacoraja senta,42.5132124662165,0.190532755195444,-68.1760998315093,0.302819052883367,190.018053974727,13.6843040809565
1971,Northeast US Spring,Malacoraja senta,42.3860435008324,0.188253360515153,-68.0883359189565,0.268976649304969,187.091704325175,13.307216648665
1972,Northeast US Spring,Malacoraja senta,42.142148116412,0.177926093413454,-67.9952855828511,0.361215012666257,170.376736186546,23.6183904673049
1973,Northeast US Spring,Malacoraja senta,42.428668887357,0.153115825795615,-68.5894315941547,0.281250284768621,174.219442858815,13.4255327011651
1974,Northeast US Spring,Malacoraja senta,42.6009463258057,0.205533728401263,-68.5299400572839,0.247405024420155,178.137245508085,17.3624297717473
1975,Northeast US Spring,Malacoraja senta,42.5873762253384,0.2330142527648,-68.5204498347971,0.316540752203607,169.590223012465,15.9589775508063
1976,Northeast US Spring,Malacoraja senta,42.4648188421387,0.175272026646011,-68.2790899530122,0.338168481841225,173.422353138112,20.1913483083301
1977,Northeast US Spring,Malacoraja senta,42.6091445442855,0.237069623751102,-68.9338366072617,0.328695431019335,175.734297322614,21.1765423568619
1978,Northeast US Spring,Malacoraja senta,42.6096505680241,0.17387024712772,-68.4580068558941,0.281042490559991,181.506549601146,13.6845001621945
1979,Northeast US Spring,Malacoraja senta,42.9919626782117,0.198972927328854,-68.6079137460544,0.239655147367667,170.824874127254,11.3080659260857
1980,Northeast US Spring,Malacoraja senta,42.4960065521666,0.203615299943137,-68.5855859798874,0.264289853611865,174.065097116855,13.0059054705435
1981,Northeast US Spring,Malacoraja senta,42.8534159096612,0.187036366125601,-68.4084173245679,0.267627631415645,186.96219814589,14.4113435514149
1982,Northeast US Spring,Malacoraja senta,42.5762116425968,0.227023085326926,-68.5687093876175,0.422015920521761,179.060762830643,17.5975277971464
1983,Northeast US Spring,Malacoraja senta,42.6688191347298,0.216176804249899,-68.2912734622633,0.335010970493894,211.198028925187,19.4527509980069
1984,Northeast US Spring,Malacoraja senta,42.1125080868379,0.182686753927481,-68.3070012644663,0.492330988467348,187.78529704223,16.4123887336512
1985,Northeast US Spring,Malacoraja senta,42.3146074924989,0.245838192351636,-67.9283158657682,0.41069500894384,161.265181301661,22.9017224790717
1986,Northeast US Spring,Malacoraja senta,42.8433139383149,0.209917988491025,-68.076758342481,0.308287272544463,188.729242016389,15.5856769525414
1987,Northeast US Spring,Malacoraja senta,43.0336588900689,0.360909069964662,-67.7095562400108,0.579046099417676,182.257716400683,18.7991549513069
1988,Northeast US Spring,Malacoraja senta,42.7386029304147,0.272683433674503,-68.7134212392562,0.324000844095279,152.601615620679,12.3108900888263
1989,Northeast US Spring,Malacoraja senta,42.9899490169149,0.232158204285678,-67.8353130631422,0.304819460348427,199.244487259918,20.0575901926352
1990,Northeast US Spring,Malacoraja senta,42.6295724654224,0.270100550790211,-67.9059685109735,0.353832895759488,202.810938088799,14.2226072763013
1991,Northeast US Spring,Malacoraja senta,42.9880295073318,0.207136757537658,-68.0007951069983,0.323412196667673,195.94877698089,17.6740905949467
1992,Northeast US Spring,Malacoraja senta,42.7701096142936,0.34375231996041,-67.6287631883111,0.29853352808056,180.05005698937,20.9370679096675
1993,Northeast US Spring,Malacoraja senta,43.0459709091134,0.243124795057659,-67.3569869099275,0.183428771050655,205.041078865004,22.0041196908568
1994,Northeast US Spring,Malacoraja senta,43.2233114953213,0.187029979421826,-68.1820500400712,0.531515551777865,190.538816423323,24.148262567843
1995,Northeast US Spring,Malacoraja senta,43.2598453880692,0.181560923391416,-68.1983540754047,0.38956423870487,185.293066352156,11.8401087452277
1996,Northeast US Spring,Malacoraja senta,43.0185091947356,0.446728604109072,-68.2821350194843,0.576499801030887,184.994395635031,22.8108432805471
1997,Northeast US Spring,Malacoraja senta,42.9828804973265,0.436631535490275,-68.1445323684919,0.856457897542249,173.046468045299,41.4335170603707
1998,Northeast US Spring,Malacoraja senta,42.6797601417897,0.279274229851852,-68.5832595128694,0.25613051334143,174.988300024631,7.78479737659315
1999,Northeast US Spring,Malacoraja senta,42.94271527144,0.275630099165356,-68.2573282117491,0.349797429457335,187.963191177375,14.1697357437265
2000,Northeast US Spring,Malacoraja senta,43.4781760786631,0.409042185028383,-67.6374051869957,1.55363911296121,155.060234366923,3.87200438324837
2001,Northeast US Spring,Malacoraja senta,42.9198527195336,0.29730441815494,-68.4637423162811,0.570219164686562,147.358897197084,12.8957790974627
2002,Northeast US Spring,Malacoraja senta,42.7584138980105,0.282672935100485,-68.5558369358799,0.322414304961191,174.487058828048,12.8618967732328
2003,Northeast US Spring,Malacoraja senta,42.742945677373,0.205600233642736,-68.0785345737467,0.333189417542483,210.793307862906,21.2493033301426
2004,Northeast US Spring,Malacoraja senta,42.6762657820512,0.249556317976875,-68.4079196019115,0.370434273912271,173.834866679857,15.0565257021598
2005,Northeast US Spring,Malacoraja senta,42.4345570638016,0.242828435424853,-67.544982712286,0.273734998665698,213.665197156674,26.0959755955554
2006,Northeast US Spring,Malacoraja senta,42.7645947747071,0.337731274743963,-67.4561672108555,0.38061658188884,174.301248394457,27.3113670526944
2007,Northeast US Spring,Malacoraja senta,42.5792195580979,0.213957872144022,-67.7887631877959,0.314022286709747,210.002331857761,16.1959673403962
2008,Northeast US Spring,Malacoraja senta,42.2911314643175,0.279524239792187,-67.038213303671,0.279171338880702,283.851194699829,82.878680913001
2009,Northeast US Spring,Malacoraja senta,42.5570812211133,0.209961035353848,-68.3336477480929,0.347320631445609,205.530042261891,17.9503590478353
2010,Northeast US Spring,Malacoraja senta,42.6905271516507,0.196066368574151,-67.6941591444239,0.28713205194216,227.225151425665,23.7186684938779
2011,Northeast US Spring,Malacoraja senta,42.3033953989373,0.195935777614636,-68.4767153280811,0.330279900217194,161.252724253019,14.2973746750469
2012,Northeast US Spring,Malacoraja senta,42.9121000599848,0.196601009627813,-67.9119960491817,0.259815171353665,187.981794199526,10.2182344820328
2013,Northeast US Spring,Malacoraja senta,42.7680564860038,0.206660486568974,-67.5613254037255,0.257222516004304,209.242924372676,21.6348920650981
2014,Northeast US Spring,Malacoraja senta,42.7616297899462,0.198774455706157,-68.2782120566084,0.286768716603793,181.567508414781,13.132601824148
2015,Northeast US Spring,Malacoraja senta,42.906275885566,0.190738645102017,-67.9228519146425,0.241115551992205,204.523933533196,16.7952654995848
